time,mod,event
199.44000005722046,16752971,breathing
199.4800000190735,16753929,breathing
199.5199999809265,16750894,breathing
199.55999994277954,16695504,breathing
199.59999990463257,16614987,breathing
199.64000010490417,16579615,breathing
199.6800000667572,16499167,breathing
199.72000002861023,16436756,breathing
199.75999999046326,16356362,breathing
200.79999995231628,16289816,breathing
200.8399999141693,16224294,breathing
200.88000011444092,16122167,breathing
200.92000007629395,16099288,breathing
200.96000003814697,16098570,breathing
200.0,15921189,breathing
200.03999996185303,15916020,breathing
200.07999992370605,15902462,breathing
200.11999988555908,15899978,breathing
200.1600000858307,15848245,breathing
200.20000004768372,15843105,breathing
200.24000000953674,15839495,breathing
200.27999997138977,15838205,breathing
200.3199999332428,15786198,breathing
200.35999989509583,15769804,breathing
200.40000009536743,15763953,breathing
200.44000005722046,15768315,breathing
200.4800000190735,15727365,breathing
200.5199999809265,15708396,breathing
200.55999994277954,15704135,breathing
200.59999990463257,15638304,breathing
200.64000010490417,15640780,breathing
200.6800000667572,15530797,breathing
200.72000002861023,15655149,breathing
200.75999999046326,15592704,breathing
201.79999995231628,15633413,breathing
201.8399999141693,15702838,breathing
201.88000011444092,15765522,breathing
201.92000007629395,15841301,breathing
201.96000003814697,15857415,breathing
201.0,15910617,breathing
201.03999996185303,15900719,breathing
201.07999992370605,15974104,breathing
201.11999988555908,16034875,breathing
201.1600000858307,16045036,breathing
201.20000004768372,16112453,breathing
201.24000000953674,16187866,breathing
201.27999997138977,16239406,breathing
201.3199999332428,16288536,breathing
201.35999989509583,16363035,breathing
201.40000009536743,16354316,breathing
201.44000005722046,16438577,breathing
201.4800000190735,16511498,breathing
201.5199999809265,16497944,breathing
201.55999994277954,16559646,breathing
201.59999990463257,16577060,breathing
201.64000010490417,16646670,breathing
201.6800000667572,16747990,breathing
201.72000002861023,16688139,breathing
201.75999999046326,16753939,breathing
201.79999995231628,16759606,breathing
202.8399999141693,16762657,breathing
202.88000011444092,16762657,breathing
202.92000007629395,16778854,breathing
202.96000003814697,16772816,breathing
202.0,16772816,breathing
202.03999996185303,16823760,breathing
202.07999992370605,16820157,breathing
202.11999988555908,16836627,breathing
202.1600000858307,16824775,breathing
202.20000004768372,16767456,breathing
202.24000000953674,16772600,breathing
202.27999997138977,16818458,breathing
202.3199999332428,16778443,breathing
202.35999989509583,16766695,breathing
202.40000009536743,16829928,breathing
202.44000005722046,16903940,breathing
202.4800000190735,16834512,breathing
202.5199999809265,16847563,breathing
202.55999994277954,16885028,breathing
202.59999990463257,16894414,breathing
202.64000010490417,16848634,breathing
202.6800000667572,16900586,breathing
202.72000002861023,16910278,breathing
202.75999999046326,16900787,breathing
202.79999995231628,16887795,breathing
203.8399999141693,16911798,breathing
203.88000011444092,16896255,breathing
203.92000007629395,16947663,breathing
203.96000003814697,16770994,breathing
203.0,16777705,breathing
203.03999996185303,16777705,breathing
203.07999992370605,16758834,breathing
203.11999988555908,16690712,breathing
203.1600000858307,16619039,breathing
203.20000004768372,16572889,breathing
203.24000000953674,16618004,breathing
203.27999997138977,16511701,breathing
203.3199999332428,16444931,breathing
203.35999989509583,16370730,breathing
203.40000009536743,16303894,breathing
203.44000005722046,16312867,breathing
203.4800000190735,16305892,breathing
203.5199999809265,16234468,breathing
203.55999994277954,16233454,breathing
203.59999990463257,16181310,breathing
203.64000010490417,16120812,breathing
203.6800000667572,16104962,breathing
203.72000002861023,16160824,breathing
203.75999999046326,16035385,breathing
204.79999995231628,15989294,breathing
204.8399999141693,16030459,breathing
204.88000011444092,15990345,breathing
204.92000007629395,15912180,breathing
204.96000003814697,15856415,breathing
204.0,15978201,breathing
204.03999996185303,15980278,breathing
204.07999992370605,15922643,breathing
204.11999988555908,15969040,breathing
204.1600000858307,15856964,breathing
204.20000004768372,15907357,breathing
204.24000000953674,15848735,breathing
204.27999997138977,15909871,breathing
204.3199999332428,15860545,breathing
204.35999989509583,15911687,breathing
204.40000009536743,15854814,breathing
204.44000005722046,15981786,breathing
204.4800000190735,16029153,breathing
204.5199999809265,16043044,breathing
204.55999994277954,16090698,breathing
204.59999990463257,16040224,breathing
204.64000010490417,16109342,breathing
204.6800000667572,16110841,breathing
204.72000002861023,16099313,breathing
204.75999999046326,16176335,breathing
205.79999995231628,16242754,breathing
205.8399999141693,16375033,breathing
205.88000011444092,16429844,breathing
205.92000007629395,16496387,breathing
205.96000003814697,16557036,breathing
205.0,16638452,breathing
205.03999996185303,16694066,breathing
205.07999992370605,16760287,breathing
205.11999988555908,16772840,breathing
205.1600000858307,16772840,breathing
205.20000004768372,16775849,breathing
205.24000000953674,16835539,breathing
205.27999997138977,16839631,breathing
205.3199999332428,16850397,breathing
205.35999989509583,16852450,breathing
205.40000009536743,16776672,breathing
205.44000005722046,16852991,breathing
205.4800000190735,16852903,breathing
205.5199999809265,16840886,breathing
205.55999994277954,16844791,breathing
205.59999990463257,16855448,breathing
205.64000010490417,16922544,breathing
205.6800000667572,16902909,breathing
205.72000002861023,16860657,breathing
205.75999999046326,16851145,breathing
205.79999995231628,16894976,breathing
206.8399999141693,16922036,breathing
206.88000011444092,16911513,breathing
206.92000007629395,16896734,breathing
206.96000003814697,16906255,breathing
206.0,16922582,breathing
206.03999996185303,16924633,breathing
206.07999992370605,16906720,breathing
206.11999988555908,16897774,breathing
206.1600000858307,16911550,breathing
206.20000004768372,16859572,breathing
206.24000000953674,16840677,breathing
206.27999997138977,16846263,breathing
206.3199999332428,16847613,breathing
206.35999989509583,16840198,breathing
206.40000009536743,16780784,breathing
206.44000005722046,16845504,breathing
206.4800000190735,16792586,breathing
206.5199999809265,16766702,breathing
206.55999994277954,16771301,breathing
206.59999990463257,16696083,breathing
206.64000010490417,16577339,breathing
206.6800000667572,16516304,breathing
206.72000002861023,16449341,breathing
206.75999999046326,16428098,breathing
206.79999995231628,16371462,breathing
207.8399999141693,16356589,breathing
207.88000011444092,16185149,breathing
207.92000007629395,16238664,breathing
207.96000003814697,16227372,breathing
207.0,16157768,breathing
207.03999996185303,16053036,breathing
207.07999992370605,16102939,breathing
207.11999988555908,15988264,breathing
207.1600000858307,15920664,breathing
207.20000004768372,15909374,breathing
207.24000000953674,16028208,breathing
207.27999997138977,15977764,breathing
207.3199999332428,15974960,breathing
207.35999989509583,15926312,breathing
207.40000009536743,15901443,breathing
207.44000005722046,15844591,breathing
207.4800000190735,15847946,breathing
207.5199999809265,15787554,breathing
207.55999994277954,15848248,breathing
207.59999990463257,15908369,breathing
207.64000010490417,15971558,breathing
207.6800000667572,15915017,breathing
207.72000002861023,15964462,breathing
207.75999999046326,15989832,breathing
208.79999995231628,16042039,breathing
208.8399999141693,16035098,breathing
208.88000011444092,16057293,breathing
208.92000007629395,16108315,breathing
208.96000003814697,16098003,breathing
208.0,16103682,breathing
208.03999996185303,16185880,breathing
208.07999992370605,16298987,breathing
208.11999988555908,16366555,breathing
208.1600000858307,16429371,breathing
208.20000004768372,16549620,breathing
208.24000000953674,16632103,breathing
208.27999997138977,16694334,breathing
208.3199999332428,16747769,breathing
208.35999989509583,16747769,breathing
208.40000009536743,16752686,breathing
208.44000005722046,16814555,breathing
208.4800000190735,16819705,breathing
208.5199999809265,16943308,breathing
208.55999994277954,16905751,breathing
208.59999990463257,16941820,breathing
208.64000010490417,16903176,breathing
208.6800000667572,16887247,breathing
208.72000002861023,16892689,breathing
209.75999999046326,16899126,breathing
209.79999995231628,16877588,breathing
209.8399999141693,16906202,breathing
209.88000011444092,16842050,breathing
209.92000007629395,16955390,breathing
209.96000003814697,16970033,breathing
209.0,16942855,breathing
209.03999996185303,17016630,breathing
209.07999992370605,17008077,breathing
209.11999988555908,16907055,breathing
209.1600000858307,16959258,breathing
209.20000004768372,16968724,breathing
209.24000000953674,16969169,breathing
209.27999997138977,16963544,breathing
209.3199999332428,17010660,breathing
209.35999989509583,16965371,breathing
209.40000009536743,17012452,breathing
209.44000005722046,17008933,breathing
209.4800000190735,17017648,breathing
209.5199999809265,16943336,breathing
209.55999994277954,16886508,breathing
209.59999990463257,16901102,breathing
209.64000010490417,16887799,breathing
209.6800000667572,16766221,breathing
209.72000002861023,16751393,breathing
209.75999999046326,16747265,breathing
210.79999995231628,16747265,breathing
210.8399999141693,16689648,breathing
210.88000011444092,16690466,breathing
210.92000007629395,16510209,breathing
210.96000003814697,16499725,breathing
210.0,16485925,breathing
210.03999996185303,16376333,breathing
210.07999992370605,16359701,breathing
210.11999988555908,16309502,breathing
210.1600000858307,16251367,breathing
210.20000004768372,16302378,breathing
210.24000000953674,16245814,breathing
210.27999997138977,16178435,breathing
210.3199999332428,16164668,breathing
210.35999989509583,16157494,breathing
210.40000009536743,16109630,breathing
210.44000005722046,16096530,breathing
210.4800000190735,16051404,breathing
210.5199999809265,16027862,breathing
210.55999994277954,15964984,breathing
210.59999990463257,16092681,breathing
210.64000010490417,15986158,breathing
210.6800000667572,16035572,breathing
210.72000002861023,15975630,breathing
210.75999999046326,16027170,breathing
210.79999995231628,15973600,breathing
211.8399999141693,15982913,breathing
211.88000011444092,15911464,breathing
211.92000007629395,16029491,breathing
211.96000003814697,16039697,breathing
211.0,16092413,breathing
211.03999996185303,16099036,breathing
211.07999992370605,16110078,breathing
211.11999988555908,16176410,breathing
211.1600000858307,16251971,breathing
211.20000004768372,16239871,breathing
211.24000000953674,16241125,breathing
211.27999997138977,16378126,breathing
211.3199999332428,16487669,breathing
211.35999989509583,16497132,breathing
211.40000009536743,16567028,breathing
211.44000005722046,16639777,breathing
211.4800000190735,16694554,breathing
211.5199999809265,16760848,breathing
211.55999994277954,16760848,breathing
211.59999990463257,16813323,breathing
211.64000010490417,16822039,breathing
211.6800000667572,16813394,breathing
211.72000002861023,16879668,breathing
211.75999999046326,16891964,breathing
212.79999995231628,16950056,breathing
212.8399999141693,16996116,breathing
212.88000011444092,16868652,breathing
212.92000007629395,16952667,breathing
212.96000003814697,16942829,breathing
212.0,16951626,breathing
212.03999996185303,16937032,breathing
212.07999992370605,16889173,breathing
212.11999988555908,16937006,breathing
212.1600000858307,16927517,breathing
212.20000004768372,16930598,breathing
212.24000000953674,16894005,breathing
212.27999997138977,17018423,breathing
212.3199999332428,16956217,breathing
212.35999989509583,16950275,breathing
212.40000009536743,16950368,breathing
212.44000005722046,17000958,breathing
212.4800000190735,16949344,breathing
212.5199999809265,16956768,breathing
212.55999994277954,16953127,breathing
212.59999990463257,17006401,breathing
212.64000010490417,16995323,breathing
212.6800000667572,17007618,breathing
212.72000002861023,16958559,breathing
212.75999999046326,16933116,breathing
213.79999995231628,16995376,breathing
213.8399999141693,17017901,breathing
213.88000011444092,16955386,breathing
213.92000007629395,16889329,breathing
213.96000003814697,16946981,breathing
213.0,16933475,breathing
213.03999996185303,16935484,breathing
213.07999992370605,16954862,breathing
213.11999988555908,16951282,breathing
213.1600000858307,16950806,breathing
213.20000004768372,16933120,breathing
213.24000000953674,16882416,breathing
213.27999997138977,16802906,breathing
213.3199999332428,16760914,breathing
213.35999989509583,16698929,breathing
213.40000009536743,16704008,breathing
213.44000005722046,16573253,breathing
213.4800000190735,16633582,breathing
213.5199999809265,16560404,breathing
213.55999994277954,16488951,breathing
213.59999990463257,16438075,breathing
213.64000010490417,16434483,breathing
213.6800000667572,16298463,breathing
213.72000002861023,16314159,breathing
213.75999999046326,16247321,breathing
214.79999995231628,16185042,breathing
214.8399999141693,16106216,breathing
214.88000011444092,16179682,breathing
214.92000007629395,16156951,breathing
214.96000003814697,16170011,breathing
214.0,16188182,breathing
214.03999996185303,16111358,breathing
214.07999992370605,16099580,breathing
214.11999988555908,16094986,breathing
214.1600000858307,16094268,breathing
214.20000004768372,16099393,breathing
214.24000000953674,15992106,breathing
214.27999997138977,16107791,breathing
214.3199999332428,16050753,breathing
214.35999989509583,16046801,breathing
214.40000009536743,16057631,breathing
214.44000005722046,16041171,breathing
214.4800000190735,16041784,breathing
214.5199999809265,16107519,breathing
214.55999994277954,16037422,breathing
214.59999990463257,16100423,breathing
214.64000010490417,16097229,breathing
214.6800000667572,16233693,breathing
214.72000002861023,16316383,breathing
214.75999999046326,16358185,breathing
215.79999995231628,16431914,breathing
215.8399999141693,16500501,breathing
215.88000011444092,16511974,breathing
215.92000007629395,16643867,breathing
215.96000003814697,16701491,breathing
215.0,16701491,breathing
215.03999996185303,16710114,breathing
215.07999992370605,16765901,breathing
215.11999988555908,16781583,breathing
215.1600000858307,16780856,breathing
215.20000004768372,16850930,breathing
215.24000000953674,16859690,breathing
215.27999997138977,16845541,breathing
215.3199999332428,16918585,breathing
215.35999989509583,16901908,breathing
215.40000009536743,16908845,breathing
215.44000005722046,16925753,breathing
215.4800000190735,16912842,breathing
215.5199999809265,16967966,breathing
215.55999994277954,16972753,breathing
215.59999990463257,16991964,breathing
215.64000010490417,16971500,breathing
215.6800000667572,16927206,breathing
215.72000002861023,16984883,breathing
215.75999999046326,16927719,breathing
216.79999995231628,16975130,breathing
216.8399999141693,16968973,breathing
216.88000011444092,16981471,breathing
216.92000007629395,16974335,breathing
216.96000003814697,17028560,breathing
216.0,16926681,breathing
216.03999996185303,16979698,breathing
216.07999992370605,16963642,breathing
216.11999988555908,16855040,breathing
216.1600000858307,16849387,breathing
216.20000004768372,16899533,breathing
216.24000000953674,16849405,breathing
216.27999997138977,16851685,breathing
216.3199999332428,16971044,breathing
216.35999989509583,16974019,breathing
216.40000009536743,16969952,breathing
216.44000005722046,17027334,breathing
216.4800000190735,16976856,breathing
216.5199999809265,16853224,breathing
216.55999994277954,16916994,breathing
216.59999990463257,16917990,breathing
216.64000010490417,16852718,breathing
216.6800000667572,16795451,breathing
216.72000002861023,16796203,breathing
216.75999999046326,16836632,breathing
217.79999995231628,16768958,breathing
217.8399999141693,16726321,breathing
217.88000011444092,16769082,breathing
217.92000007629395,16710149,breathing
217.96000003814697,16569886,breathing
217.0,16563715,breathing
217.03999996185303,16486417,breathing
217.07999992370605,16378909,breathing
217.11999988555908,16378410,breathing
217.1600000858307,16357912,breathing
217.20000004768372,16355101,breathing
217.24000000953674,16309462,breathing
217.27999997138977,16287981,breathing
217.3199999332428,16244999,breathing
217.35999989509583,16186914,breathing
217.40000009536743,16165186,breathing
217.44000005722046,16121630,breathing
217.4800000190735,16159819,breathing
217.5199999809265,16101958,breathing
217.55999994277954,16102640,breathing
217.59999990463257,16102952,breathing
217.64000010490417,16120866,breathing
217.6800000667572,16162349,breathing
217.72000002861023,16100341,breathing
217.75999999046326,16111850,breathing
218.79999995231628,16098577,breathing
218.8399999141693,16159703,breathing
218.88000011444092,16105771,breathing
218.92000007629395,16095511,breathing
218.96000003814697,16179935,breathing
218.0,16230728,breathing
218.03999996185303,16184372,breathing
218.07999992370605,16252692,breathing
218.11999988555908,16358376,breathing
218.1600000858307,16304715,breathing
218.20000004768372,16419393,breathing
218.24000000953674,16420096,breathing
218.27999997138977,16501572,breathing
218.3199999332428,16551651,breathing
218.35999989509583,16633597,breathing
218.40000009536743,16637196,breathing
218.44000005722046,16748070,breathing
218.4800000190735,16763198,breathing
218.5199999809265,16763198,breathing
218.55999994277954,16823648,breathing
218.59999990463257,16824101,breathing
218.64000010490417,16883803,breathing
218.6800000667572,16910600,breathing
218.72000002861023,16909389,breathing
219.75999999046326,16946261,breathing
219.79999995231628,16965135,breathing
219.8399999141693,17079298,breathing
219.88000011444092,17079388,breathing
219.92000007629395,17082420,breathing
219.96000003814697,17033763,breathing
219.0,17083443,breathing
219.03999996185303,17041943,breathing
219.07999992370605,17100802,breathing
219.11999988555908,17101101,breathing
219.1600000858307,17080855,breathing
219.20000004768372,17107050,breathing
219.24000000953674,17042278,breathing
219.27999997138977,17108262,breathing
219.3199999332428,17152257,breathing
219.35999989509583,17156158,breathing
219.40000009536743,17087083,breathing
219.44000005722046,17105704,breathing
219.4800000190735,17033304,breathing
219.5199999809265,17099126,breathing
219.55999994277954,17090151,breathing
219.59999990463257,17035819,breathing
219.64000010490417,17042754,breathing
219.6800000667572,17087564,breathing
219.72000002861023,17149013,breathing
219.75999999046326,17143362,breathing
220.79999995231628,17161067,breathing
220.8399999141693,17153808,breathing
220.88000011444092,17141511,breathing
220.92000007629395,17156713,breathing
220.96000003814697,17157438,breathing
220.0,17159226,breathing
220.03999996185303,17163566,breathing
220.07999992370605,17162246,breathing
220.11999988555908,17107226,breathing
220.1600000858307,17157434,breathing
220.20000004768372,17030263,breathing
220.24000000953674,16947777,breathing
220.27999997138977,16959253,breathing
220.3199999332428,16832507,breathing
220.35999989509583,16762671,breathing
220.40000009536743,16762864,breathing
220.44000005722046,16709954,breathing
220.4800000190735,16563730,breathing
220.5199999809265,16616181,breathing
220.55999994277954,16567084,breathing
220.59999990463257,16624118,breathing
220.64000010490417,16497922,breathing
220.6800000667572,16499941,breathing
220.72000002861023,16423629,breathing
220.75999999046326,16421385,breathing
221.79999995231628,16316668,breathing
221.8399999141693,16295741,breathing
221.88000011444092,16292870,breathing
221.92000007629395,16251663,breathing
221.96000003814697,16229937,breathing
221.0,16230876,breathing
221.03999996185303,16178396,breathing
221.07999992370605,16239398,breathing
221.11999988555908,16222688,breathing
221.1600000858307,16224060,breathing
221.20000004768372,16170236,breathing
221.24000000953674,16175922,breathing
221.27999997138977,16175857,breathing
221.3199999332428,16110655,breathing
221.35999989509583,16045319,breathing
221.40000009536743,16122349,breathing
221.44000005722046,16222783,breathing
221.4800000190735,16234803,breathing
221.5199999809265,16289604,breathing
221.55999994277954,16318196,breathing
221.59999990463257,16314385,breathing
221.64000010490417,16374305,breathing
221.6800000667572,16377644,breathing
221.72000002861023,16516163,breathing
221.75999999046326,16567115,breathing
222.79999995231628,16632296,breathing
222.8399999141693,16698415,breathing
222.88000011444092,16772077,breathing
222.92000007629395,16772077,breathing
222.96000003814697,16860690,breathing
222.0,16920114,breathing
222.03999996185303,16927547,breathing
222.07999992370605,16908296,breathing
222.11999988555908,17040365,breathing
222.1600000858307,17038667,breathing
222.20000004768372,17035015,breathing
222.24000000953674,17049639,breathing
222.27999997138977,17108809,breathing
222.3199999332428,17119820,breathing
222.35999989509583,17161233,breathing
222.40000009536743,17099051,breathing
222.44000005722046,17121823,breathing
222.4800000190735,17099519,breathing
222.5199999809265,17109558,breathing
222.55999994277954,17112388,breathing
222.59999990463257,17172575,breathing
222.64000010490417,17124406,breathing
222.6800000667572,17126168,breathing
222.72000002861023,17127692,breathing
223.75999999046326,17171521,breathing
223.79999995231628,17162544,breathing
223.8399999141693,17168462,breathing
223.88000011444092,17163821,breathing
223.92000007629395,17095223,breathing
223.96000003814697,17117782,breathing
223.0,17177098,breathing
223.03999996185303,17114189,breathing
223.07999992370605,17039158,breathing
223.11999988555908,17174811,breathing
223.1600000858307,17239060,breathing
223.20000004768372,17231692,breathing
223.24000000953674,17240111,breathing
223.27999997138977,17228086,breathing
223.3199999332428,17115689,breathing
223.35999989509583,17042733,breathing
223.40000009536743,17032196,breathing
223.44000005722046,16926956,breathing
223.4800000190735,16908121,breathing
223.5199999809265,16782837,breathing
223.55999994277954,16787710,breathing
223.59999990463257,16759074,breathing
223.64000010490417,16750303,breathing
223.6800000667572,16642117,breathing
223.72000002861023,16572621,breathing
224.75999999046326,16549961,breathing
224.79999995231628,16514546,breathing
224.8399999141693,16433693,breathing
224.88000011444092,16428849,breathing
224.92000007629395,16423433,breathing
224.96000003814697,16436728,breathing
224.0,16432158,breathing
224.03999996185303,16438277,breathing
224.07999992370605,16374809,breathing
224.11999988555908,16382720,breathing
224.1600000858307,16377305,breathing
224.20000004768372,16375563,breathing
224.24000000953674,16373304,breathing
224.27999997138977,16356848,breathing
224.3199999332428,16354339,breathing
224.35999989509583,16293686,breathing
224.40000009536743,16300495,breathing
224.44000005722046,16248360,breathing
224.4800000190735,16230466,breathing
224.5199999809265,16176964,breathing
224.55999994277954,16226347,breathing
224.59999990463257,16166973,breathing
224.64000010490417,16119323,breathing
224.6800000667572,16121926,breathing
224.72000002861023,16230113,breathing
224.75999999046326,16356421,breathing
225.79999995231628,16354542,breathing
225.8399999141693,16445655,breathing
225.88000011444092,16505047,breathing
225.92000007629395,16615934,breathing
225.96000003814697,16644597,breathing
225.0,16756279,breathing
225.03999996185303,16756279,breathing
225.07999992370605,16779747,breathing
225.11999988555908,16896028,breathing
225.1600000858307,16958232,breathing
225.20000004768372,16966921,breathing
225.24000000953674,17028599,breathing
225.27999997138977,17039420,breathing
225.3199999332428,17023461,breathing
225.35999989509583,17040450,breathing
225.40000009536743,17097180,breathing
225.44000005722046,17037538,breathing
225.4800000190735,17089033,breathing
225.5199999809265,17040653,breathing
225.55999994277954,17031689,breathing
225.59999990463257,16961773,breathing
225.64000010490417,17013587,breathing
225.6800000667572,16893169,breathing
225.72000002861023,16951776,breathing
225.75999999046326,16894785,breathing
226.79999995231628,16899586,breathing
226.8399999141693,16962078,breathing
226.88000011444092,17078796,breathing
226.92000007629395,17108188,breathing
226.96000003814697,17231371,breathing
226.0,17280308,breathing
226.03999996185303,17303271,breathing
226.07999992370605,17294379,breathing
226.11999988555908,17429835,breathing
226.1600000858307,17497626,breathing
226.20000004768372,17556555,breathing
226.24000000953674,17555207,breathing
226.27999997138977,17675561,breathing
226.3199999332428,17689160,breathing
226.35999989509583,17798958,breathing
226.40000009536743,17823997,breathing
226.44000005722046,17880127,breathing
226.4800000190735,17881649,breathing
226.5199999809265,17892877,breathing
226.55999994277954,17885779,breathing
226.59999990463257,17889591,breathing
226.64000010490417,17937908,breathing
226.6800000667572,17999370,breathing
226.72000002861023,18004193,breathing
226.75999999046326,17960535,breathing
227.79999995231628,17943621,breathing
227.8399999141693,17808214,breathing
227.88000011444092,17749847,breathing
227.92000007629395,17609010,breathing
227.96000003814697,17482050,breathing
227.0,17297697,breathing
227.03999996185303,17234448,breathing
227.07999992370605,17101542,breathing
227.11999988555908,16974819,breathing
227.1600000858307,16896785,breathing
227.20000004768372,16751420,breathing
227.24000000953674,16757214,breathing
227.27999997138977,16712989,breathing
227.3199999332428,16635395,breathing
227.35999989509583,16562195,breathing
227.40000009536743,16433131,breathing
227.44000005722046,16435931,breathing
227.4800000190735,16431356,breathing
227.5199999809265,16372433,breathing
227.55999994277954,16426288,breathing
227.59999990463257,16319001,breathing
227.64000010490417,16298704,breathing
227.6800000667572,16302322,breathing
227.72000002861023,16369365,breathing
228.75999999046326,16383279,breathing
228.79999995231628,16484308,breathing
228.8399999141693,16448567,breathing
228.88000011444092,16447949,breathing
228.92000007629395,16431935,breathing
228.96000003814697,16485859,breathing
228.0,16437726,breathing
228.03999996185303,16425432,breathing
228.07999992370605,16430394,breathing
228.11999988555908,16384807,breathing
228.1600000858307,16296977,breathing
228.20000004768372,16304201,breathing
228.24000000953674,16298744,breathing
228.27999997138977,16314357,breathing
228.3199999332428,16420872,breathing
228.35999989509583,16443091,breathing
228.40000009536743,16442650,breathing
228.44000005722046,16686562,breathing
228.4800000190735,16773937,breathing
228.5199999809265,16773937,breathing
228.55999994277954,16848979,breathing
228.59999990463257,16910677,breathing
228.64000010490417,16918080,breathing
228.6800000667572,16986401,breathing
228.72000002861023,17024761,breathing
228.75999999046326,17045566,breathing
229.79999995231628,17055566,breathing
229.8399999141693,17107225,breathing
229.88000011444092,17050180,breathing
229.92000007629395,17054211,breathing
229.96000003814697,16991002,breathing
229.0,16967984,breathing
229.03999996185303,16984042,breathing
229.07999992370605,16981995,breathing
229.11999988555908,16924484,breathing
229.1600000858307,16966703,breathing
229.20000004768372,16963373,breathing
229.24000000953674,16922447,breathing
229.27999997138977,16899072,breathing
229.3199999332428,16854110,breathing
229.35999989509583,16788025,breathing
229.40000009536743,16777705,breathing
229.44000005722046,16699220,breathing
229.4800000190735,16718693,breathing
229.5199999809265,16753399,breathing
229.55999994277954,16753399,breathing
229.59999990463257,16757245,breathing
229.64000010490417,16778004,breathing
229.6800000667572,16778004,breathing
229.72000002861023,16778978,breathing
229.75999999046326,16788730,breathing
230.79999995231628,16768710,breathing
230.8399999141693,16924120,breathing
230.88000011444092,16836860,breathing
230.92000007629395,16901800,breathing
230.96000003814697,16922327,breathing
230.0,16982443,breathing
230.03999996185303,17040922,breathing
230.07999992370605,17050646,breathing
230.11999988555908,17037819,breathing
230.1600000858307,17026266,breathing
230.20000004768372,16976079,breathing
230.24000000953674,16900048,breathing
230.27999997138977,16900008,breathing
230.3199999332428,16845288,breathing
230.35999989509583,16773847,breathing
230.40000009536743,16766208,breathing
230.44000005722046,16688636,breathing
230.4800000190735,16685353,breathing
230.5199999809265,16635694,breathing
230.55999994277954,16559417,breathing
230.59999990463257,16551411,breathing
230.64000010490417,16420170,breathing
230.6800000667572,16496640,breathing
230.72000002861023,16420895,breathing
230.75999999046326,16486200,breathing
231.79999995231628,16380700,breathing
231.8399999141693,16436472,breathing
231.88000011444092,16382240,breathing
231.92000007629395,16421695,breathing
231.96000003814697,16371202,breathing
231.0,16374511,breathing
231.03999996185303,16353533,breathing
231.07999992370605,16313056,breathing
231.11999988555908,16288548,breathing
231.1600000858307,16245753,breathing
231.20000004768372,16306472,breathing
231.24000000953674,16299780,breathing
231.27999997138977,16305424,breathing
231.3199999332428,16297222,breathing
231.35999989509583,16253140,breathing
231.40000009536743,16249153,breathing
231.44000005722046,16239363,breathing
231.4800000190735,16287552,breathing
231.5199999809265,16229412,breathing
231.55999994277954,16247577,breathing
231.59999990463257,16289046,breathing
231.64000010490417,16384805,breathing
231.6800000667572,16450572,breathing
231.72000002861023,16492795,breathing
232.75999999046326,16507958,breathing
232.79999995231628,16630223,breathing
232.8399999141693,16636187,breathing
232.88000011444092,16750923,breathing
232.92000007629395,16764423,breathing
232.96000003814697,16764423,breathing
232.0,16819252,breathing
232.03999996185303,16899099,breathing
232.07999992370605,16882207,breathing
232.11999988555908,17001249,breathing
232.1600000858307,17013699,breathing
232.20000004768372,17074412,breathing
232.24000000953674,17064393,breathing
232.27999997138977,17020123,breathing
232.3199999332428,17094109,breathing
232.35999989509583,17148098,breathing
232.40000009536743,17071568,breathing
232.44000005722046,16936907,breathing
232.4800000190735,16940857,breathing
232.5199999809265,16894470,breathing
232.55999994277954,16895547,breathing
232.59999990463257,16896023,breathing
232.64000010490417,16889911,breathing
232.6800000667572,16942852,breathing
232.72000002861023,16805149,breathing
232.75999999046326,16749584,breathing
233.79999995231628,16749878,breathing
233.8399999141693,16701181,breathing
233.88000011444092,16683272,breathing
233.92000007629395,16762672,breathing
233.96000003814697,16772326,breathing
233.0,16772326,breathing
233.03999996185303,16721892,breathing
233.07999992370605,16720046,breathing
233.11999988555908,16731154,breathing
233.1600000858307,16841184,breathing
233.20000004768372,16778736,breathing
233.24000000953674,16791511,breathing
233.27999997138977,16837337,breathing
233.3199999332428,16992224,breathing
233.35999989509583,17029072,breathing
233.40000009536743,17048356,breathing
233.44000005722046,17099484,breathing
233.4800000190735,17101286,breathing
233.5199999809265,17111996,breathing
233.55999994277954,17115566,breathing
233.59999990463257,17108672,breathing
233.64000010490417,17053141,breathing
233.6800000667572,16985853,breathing
233.72000002861023,16978125,breathing
233.75999999046326,16927195,breathing
234.79999995231628,16858842,breathing
234.8399999141693,16841227,breathing
234.88000011444092,16778480,breathing
234.92000007629395,16771552,breathing
234.96000003814697,16695569,breathing
234.0,16760884,breathing
234.03999996185303,16681002,breathing
234.07999992370605,16615140,breathing
234.11999988555908,16685306,breathing
234.1600000858307,16565563,breathing
234.20000004768372,16565539,breathing
234.24000000953674,16495925,breathing
234.27999997138977,16504874,breathing
234.3199999332428,16448573,breathing
234.35999989509583,16429350,breathing
234.40000009536743,16359677,breathing
234.44000005722046,16368669,breathing
234.4800000190735,16356570,breathing
234.5199999809265,16306176,breathing
234.55999994277954,16313142,breathing
234.59999990463257,16308285,breathing
234.64000010490417,16245217,breathing
234.6800000667572,16299530,breathing
234.72000002861023,16228163,breathing
